,_id,ltable_id,rtable_id,name_name_cos_dlm_dc0_dlm_dc0,name_name_cos_qgm_3_qgm_3,name_name_dice_dlm_dc0_dlm_dc0,name_name_dice_qgm_3_qgm_3,name_name_lev_sim,name_name_jar,name_name_jwn,name_name_exm,name_name_mel_dlm_dc0_dlm_dc0,name_name_mel_qgm_3_qgm_3,name_name_overlap_coeff_dlm_dc0_dlm_dc0,name_name_overlap_coeff_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,name_name_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_cos_qgm_3_qgm_3,addr_addr_dice_dlm_dc0_dlm_dc0,addr_addr_dice_qgm_3_qgm_3,addr_addr_lev_sim,addr_addr_jar,addr_addr_jwn,addr_addr_exm,addr_addr_mel_dlm_dc0_dlm_dc0,addr_addr_mel_qgm_3_qgm_3,addr_addr_overlap_coeff_dlm_dc0_dlm_dc0,addr_addr_overlap_coeff_qgm_3_qgm_3,addr_addr_jac_dlm_dc0_dlm_dc0,addr_addr_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_cos_qgm_3_qgm_3,city_city_dice_dlm_dc0_dlm_dc0,city_city_dice_qgm_3_qgm_3,city_city_lev_sim,city_city_jar,city_city_jwn,city_city_exm,city_city_mel_dlm_dc0_dlm_dc0,city_city_mel_qgm_3_qgm_3,city_city_overlap_coeff_dlm_dc0_dlm_dc0,city_city_overlap_coeff_qgm_3_qgm_3,city_city_jac_dlm_dc0_dlm_dc0,city_city_jac_qgm_3_qgm_3,phone_phone_cos_dlm_dc0_dlm_dc0,phone_phone_cos_qgm_3_qgm_3,phone_phone_dice_dlm_dc0_dlm_dc0,phone_phone_dice_qgm_3_qgm_3,phone_phone_lev_sim,phone_phone_jar,phone_phone_jwn,phone_phone_exm,phone_phone_mel_dlm_dc0_dlm_dc0,phone_phone_mel_qgm_3_qgm_3,phone_phone_overlap_coeff_dlm_dc0_dlm_dc0,phone_phone_overlap_coeff_qgm_3_qgm_3,phone_phone_jac_dlm_dc0_dlm_dc0,phone_phone_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_cos_qgm_3_qgm_3,type_type_dice_dlm_dc0_dlm_dc0,type_type_dice_qgm_3_qgm_3,type_type_lev_sim,type_type_jar,type_type_jwn,type_type_exm,type_type_mel_dlm_dc0_dlm_dc0,type_type_mel_qgm_3_qgm_3,type_type_overlap_coeff_dlm_dc0_dlm_dc0,type_type_overlap_coeff_qgm_3_qgm_3,type_type_jac_dlm_dc0_dlm_dc0,type_type_jac_qgm_3_qgm_3,class_class_exm,class_class_anm,class_class_lev_sim,gold
1111,1111,675,653,0.31622776601683794,0.3481553119113957,0.2857142857142857,0.32653061224489793,0.3870967741935484,0.5332821011543274,0.5799539089202881,0,0.5614285826683044,0.7171717322233951,0.5,0.5,0.16666666666666666,0.1951219512195122,0.0,0.17739371879672478,0.0,0.16216216216216217,0.29166666666666663,0.45370370149612427,0.5083333253860474,0,0.47255555391311643,0.6094017258057227,0.0,0.2727272727272727,0.0,0.08823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.41666666666666663,0.6111111044883728,0.7666666507720947,0,0.7666666507720947,0.6904762046677726,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2857142857142857,0.6190476417541504,0.6190476417541504,0,0.6190476417541504,0.7456790275043912,0.0,0.2222222222222222,0.0,0.125,0,0.8405797101449275,0.33333333333333337,0
1112,1112,677,653,0.40824829046386296,0.41702882811414954,0.4,0.41025641025641024,0.4285714285714286,0.579365074634552,0.6214285492897034,0,0.6768783132235209,0.6666666787603627,0.5,0.5,0.25,0.25806451612903225,0.0,0.18860838403857946,0.0,0.17647058823529413,0.19047619047619047,0.4920634925365448,0.5428571701049805,0,0.4298610985279083,0.4753623319708783,0.0,0.2727272727272727,0.0,0.0967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.6666666865348816,0.800000011920929,0,0.800000011920929,0.7507936656475067,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.07692307692307687,0.47985348105430603,0.47985348105430603,0,0.261904776096344,0.3377777894337972,0.0,0.0,0.0,0.0,0,0.8285714285714285,0.33333333333333337,0
1113,1113,716,653,0.4999999999999999,0.5031152949374527,0.5,0.5,0.6111111111111112,0.7579365372657776,0.7821428775787354,0,0.8402597308158875,0.7433333426713944,0.5,0.5625,0.3333333333333333,0.3333333333333333,0.26726124191242434,0.44020438924006666,0.2222222222222222,0.3673469387755102,0.25,0.4314814805984497,0.4883333444595337,0,0.5683106482028961,0.6175438746025688,0.5,0.8181818181818182,0.125,0.225,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6587301790714264,0.0,0.0,0.0,0.0,0.0,0.4216370213557839,0.0,0.42105263157894735,0.75,0.8690476417541504,0.8690476417541504,0,0.8690476417541504,0.8800000071525573,0.0,0.4444444444444444,0.0,0.26666666666666666,0,0.6480446927374302,0.33333333333333337,0
1114,1114,732,653,0.0,0.2525907427704613,0.0,0.21875,0.20833333333333337,0.5634920597076416,0.6507936716079712,0,0.5847222171723843,0.5915555727481842,0.0,0.4375,0.0,0.12280701754385964,0.0,0.3256694736394648,0.0,0.2641509433962264,0.2093023255813954,0.5666451454162598,0.6099806427955627,0,0.6059082779619429,0.6602469285329183,0.0,0.6363636363636364,0.0,0.15217391304347827,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.33333333333333337,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6761904954910278,0.0,0.0,0.0,0.0,0.0,0.4216370213557839,0.0,0.42105263157894735,0.75,0.8690476417541504,0.8690476417541504,0,0.8690476417541504,0.8800000071525573,0.0,0.4444444444444444,0.0,0.26666666666666666,0,0.5918367346938775,0.6666666666666667,0
1115,1115,752,653,0.0,0.24333213169614382,0.0,0.2222222222222222,0.23684210526315785,0.5402141809463501,0.586192786693573,0,0.5416305859883627,0.7127777948975563,0.0,0.375,0.0,0.125,0.0,0.26967994498529685,0.0,0.21428571428571427,0.17391304347826086,0.5480791330337524,0.6384633183479309,0,0.3912996016442776,0.49814816067616147,0.0,0.5454545454545454,0.0,0.12,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6476190686225891,0.0,0.0,0.0,0.0,0.0,0.2519763153394848,0.0,0.25,0.4285714285714286,0.6761904954910278,0.6761904954910278,0,0.6761904954910278,0.7650793790817261,0.0,0.2857142857142857,0.0,0.14285714285714285,0,0.537037037037037,0.6666666666666667,0
1116,1116,755,653,0.4999999999999999,0.5163977794943222,0.5,0.5161290322580645,0.5714285714285714,0.6872710585594177,0.7185439467430115,0,0.7464285790920258,0.8311111211776734,0.5,0.5333333333333333,0.3333333333333333,0.34782608695652173,0.35355339059327373,0.42640143271122094,0.3333333333333333,0.41379310344827586,0.375,0.625,0.6625000238418579,0,0.5395833253860474,0.6790123581886292,0.5,0.5454545454545454,0.2,0.2608695652173913,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.4722222089767456,0.4722222089767456,0,0.4722222089767456,0.5619047795023236,0.0,0.0,0.0,0.0,0.0,0.4216370213557839,0.0,0.42105263157894735,0.75,0.8690476417541504,0.8690476417541504,0,0.8690476417541504,0.8800000071525573,0.0,0.4444444444444444,0.0,0.26666666666666666,0,0.5296803652968036,0.33333333333333337,0
1117,1117,803,653,0.4999999999999999,0.5345224838248488,0.5,0.5333333333333333,0.5714285714285714,0.704365074634552,0.7339285612106323,0,0.7514285743236542,0.8111111181122916,0.5,0.5714285714285714,0.3333333333333333,0.36363636363636365,0.0,0.2585438449975096,0.0,0.2222222222222222,0.20588235294117652,0.5588235259056091,0.6470588445663452,0,0.37638888756434125,0.4691358142428928,0.0,0.45454545454545453,0.0,0.125,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.5444444417953491,0.5444444417953491,0,0.5444444417953491,0.644444465637207,0.0,0.0,0.0,0.0,0.0,0.15713484026367722,0.0,0.14814814814814814,0.375,0.4275793731212616,0.4275793731212616,0,0.6904762089252472,0.7234568066067166,0.0,0.2222222222222222,0.0,0.08,0,0.4328358208955224,0.0,0
1118,1118,811,653,0.4999999999999999,0.5,0.5,0.5,0.5714285714285714,0.7428571581840515,0.7685714364051819,0,0.7857142984867096,0.8166666775941849,0.5,0.5,0.3333333333333333,0.3333333333333333,0.35355339059327373,0.4150286783196448,0.3333333333333333,0.4,0.3529411764705882,0.5032680034637451,0.5529412031173706,0,0.5333333313465118,0.6432748656523856,0.5,0.5454545454545454,0.2,0.25,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666865348816,0.6666666865348816,0,0.6666666865348816,0.6555555760860443,0.0,0.0,0.0,0.0,0.0,0.4216370213557839,0.0,0.42105263157894735,0.75,0.8690476417541504,0.8690476417541504,0,0.8690476417541504,0.8800000071525573,0.0,0.4444444444444444,0.0,0.26666666666666666,0,0.42028985507246375,0.33333333333333337,0
1119,1119,879,653,0.4999999999999999,0.5547001962252291,0.5,0.5517241379310345,0.6428571428571428,0.7462722659111023,0.7716450691223145,0,0.7589285671710968,0.8888888955116272,0.5,0.6153846153846154,0.3333333333333333,0.38095238095238093,0.35355339059327373,0.5685352436149612,0.3333333333333333,0.5517241379310345,0.5625,0.7430555820465088,0.768750011920929,0,0.747916653752327,0.7925926049550375,0.5,0.7272727272727273,0.2,0.38095238095238093,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.33333333333333337,0.5,0.5,0,0.5,0.6873016059398651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.4285714328289032,0.4285714328289032,0,0.4285714328289032,0.5234568052821689,0.0,0.0,0.0,0.0,0,0.336231884057971,0.0,0
1120,1120,898,653,0.4999999999999999,0.48507125007266594,0.5,0.48484848484848486,0.6,0.7790764570236206,0.8011687994003296,0,0.8232142925262451,0.8326797485351562,0.5,0.5,0.3333333333333333,0.32,0.2886751345948129,0.34238119163116293,0.25,0.2857142857142857,0.1842105263157895,0.5526315569877625,0.5973684191703796,0,0.41527777910232544,0.4783333420753479,0.5,0.6363636363636364,0.14285714285714285,0.16666666666666666,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.0,0.0,0.0,0.33333333333333337,0.6111111044883728,0.6111111044883728,0,0.6111111044883728,0.6873016059398651,0.0,0.0,0.0,0.0,0.0,0.4216370213557839,0.0,0.42105263157894735,0.75,0.8690476417541504,0.8690476417541504,0,0.8690476417541504,0.8800000071525573,0.0,0.4444444444444444,0.0,0.26666666666666666,0,0.31868131868131866,0.0,0
1121,1121,924,653,0.4999999999999999,0.5345224838248488,0.5,0.5333333333333333,0.5714285714285714,0.704365074634552,0.7339285612106323,0,0.7514285743236542,0.8507936596870422,0.5,0.5714285714285714,0.3333333333333333,0.36363636363636365,0.0,0.14625448482542613,0.0,0.14285714285714285,0.2666666666666667,0.5629629492759705,0.6066666841506958,0,0.5157407323519388,0.5516340031343347,0.0,0.18181818181818182,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.44200244545936584,0.44200244545936584,0,0.5410714149475098,0.6790123648113675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.5444444417953491,0.5444444417953491,0,0.5444444417953491,0.6190476417541504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,0.45970696210861206,0.45970696210861206,0,0.45970696210861206,0.6281481703122457,0.0,0.0,0.0,0.0,0,0.2974358974358975,0.0,0
1122,1122,932,653,0.4999999999999999,0.4364357804719848,0.5,0.43243243243243246,0.631578947368421,0.7940042614936829,0.814603865146637,0,0.8785714507102966,0.8243386348088583,0.5,0.5,0.3333333333333333,0.27586206896551724,0.0,0.24120907566221092,0.0,0.2222222222222222,0.26086956521739135,0.5394524931907654,0.6315619945526123,0,0.34333333373069763,0.49955556869506834,0.0,0.36363636363636365,0.0,0.125,0.0,0.0,0.0,0.0,0.15384615384615385,0.44200244545936584,0.44200244545936584,0,0.5410714149475098,0.6790123648113675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.5825396989073072,0.0,0.0,0.0,0.0,0.0,0.10540925533894598,0.0,0.10526315789473684,0.125,0.4226190447807312,0.4226190447807312,0,0.4226190447807312,0.49111112356185915,0.0,0.1111111111111111,0.0,0.05555555555555555,0,0.29145728643216084,0.0,0
1123,1123,1012,653,0.40824829046386296,0.42640143271122083,0.4,0.42105263157894735,0.5,0.6714285612106323,0.7042856812477112,0,0.7084656357765198,0.7535353655164893,0.5,0.5,0.25,0.26666666666666666,0.40824829046386296,0.43876345447627835,0.4,0.42857142857142855,0.4666666666666667,0.7005290985107422,0.7304762005805969,0,0.5166666706403097,0.6836601425619686,0.5,0.5454545454545454,0.25,0.2727272727272727,0.0,0.12524485821702988,0.0,0.125,0.33333333333333337,0.6207570433616638,0.658681333065033,0,0.6083333194255829,0.7071895599365234,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.07142857142857142,0.0,0.07142857142857142,0.33333333333333337,0.6527777910232544,0.6527777910232544,0,0.6527777910232544,0.7269841432571411,0.0,0.07142857142857142,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.1428571428571429,0.4285714328289032,0.4285714328289032,0,0.4285714328289032,0.5234568052821689,0.0,0.0,0.0,0.0,0,0.2426778242677824,0.0,0
1124,1124,1053,653,0.4999999999999999,0.5,0.5,0.5,0.5714285714285714,0.7248677015304565,0.752380907535553,0,0.7857142984867096,0.8166666775941849,0.5,0.5,0.3333333333333333,0.3333333333333333,0.40824829046386296,0.385694607919935,0.4,0.36363636363636365,0.35,0.49444442987442017,0.5450000166893005,0,0.5666666825612386,0.503030310977589,0.5,0.5454545454545454,0.25,0.2222222222222222,0.0,0.12524485821702988,0.0,0.125,0.33333333333333337,0.6207570433616638,0.658681333065033,0,0.6083333194255829,0.7071895599365234,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.33333333333333337,0.6269841194152832,0.6269841194152832,0,0.6269841194152832,0.6793650984764099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.4285714328289032,0.4285714328289032,0,0.4285714328289032,0.5234568052821689,0.0,0.0,0.0,0.0,0,0.22350674373795765,0.33333333333333337,0
1125,1125,1066,653,0.35355339059327373,0.4364357804719848,0.3333333333333333,0.43243243243243246,0.4736842105263158,0.6314396858215332,0.6682957410812378,0,0.4917857125401497,0.705820117677961,0.5,0.5,0.2,0.27586206896551724,0.40824829046386296,0.4150286783196448,0.4,0.4,0.3529411764705882,0.5032680034637451,0.5529412031173706,0,0.5116666555404663,0.5801169684058741,0.5,0.5454545454545454,0.25,0.25,0.0,0.12524485821702988,0.0,0.125,0.33333333333333337,0.6207570433616638,0.658681333065033,0,0.6083333194255829,0.7071895599365234,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.33333333333333337,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6920635104179382,0.0,0.0,0.0,0.0,0.0,0.3442651863295481,0.0,0.3333333333333333,0.3846153846153846,0.6996337175369263,0.759706974029541,0,0.759706974029541,0.7644444584846497,0.0,0.4444444444444444,0.0,0.2,0,0.21804511278195493,0.0,0
1126,1126,563,654,0.4999999999999999,0.4117647058823529,0.5,0.4117647058823529,0.4666666666666667,0.6222222447395325,0.6600000262260437,0,0.75,0.7921568751335144,0.5,0.4117647058823529,0.3333333333333333,0.25925925925925924,0.0,0.10223972648864955,0.0,0.0967741935483871,0.23809523809523814,0.48813700675964355,0.5393233299255371,0,0.575257945805788,0.6696969880299135,0.0,0.14285714285714285,0.0,0.05084745762711865,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6984127163887024,0.0,0.0,0.0,0.0,0.0,0.1690308509457033,0.0,0.16666666666666666,0.33333333333333337,0.5472221970558167,0.5472221970558167,0,0.5472221970558167,0.7301587462425232,0.0,0.2,0.0,0.09090909090909091,0,0.24786324786324787,0.0,0
1127,1127,592,654,0.40824829046386296,0.3619613829965134,0.4,0.358974358974359,0.5,0.6555555462837219,0.6899999976158142,0,0.6947090029716492,0.7515151663260027,0.5,0.4117647058823529,0.25,0.21875,0.0,0.1649572197684645,0.0,0.16326530612244897,0.23076923076923073,0.5369770526885986,0.5832793712615967,0,0.6143518586953481,0.7047619202307293,0.0,0.19047619047619047,0.0,0.08888888888888889,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5,0.6111111044883728,0.6111111044883728,0,0.6111111044883728,0.7507936656475067,0.0,0.14285714285714285,0.0,0.07692307692307693,0.0,0.1690308509457033,0.0,0.16666666666666666,0.33333333333333337,0.5472221970558167,0.5472221970558167,0,0.5472221970558167,0.7301587462425232,0.0,0.2,0.0,0.09090909090909091,0,0.49572649572649574,0.0,0
1128,1128,654,654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1129,1129,886,654,0.4999999999999999,0.4537426064865151,0.5,0.45161290322580644,0.5333333333333333,0.6916666626930237,0.7225000262260437,0,0.7833333313465118,0.8190476298332214,0.5,0.5,0.3333333333333333,0.2916666666666667,0.0,0.16638958140993046,0.0,0.15625,0.23809523809523814,0.5279866456985474,0.5751879811286926,0,0.6322023905813694,0.7090909264304421,0.0,0.23809523809523808,0.0,0.0847457627118644,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666865348816,0.6666666865348816,0,0.6666666865348816,0.6730158925056458,0.0,0.0,0.0,0.0,0.0,0.1690308509457033,0.0,0.16666666666666666,0.33333333333333337,0.5472221970558167,0.5472221970558167,0,0.5472221970558167,0.7301587462425232,0.0,0.2,0.0,0.09090909090909091,0,0.33238636363636365,0.0,0
1130,1130,655,655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1131,1131,656,656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1
1132,1132,537,657,0.4999999999999999,0.5,0.5,0.5,0.75,0.8333333134651184,0.8999999761581421,0,0.8333333432674408,0.8650793731212616,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.13987572123604708,0.0,0.13953488372093023,0.2857142857142857,0.5264550447463989,0.5738095641136169,0,0.5751322607199351,0.547826103542162,0.0,0.15,0.0,0.075,0.0,0.19364916731037085,0.0,0.1935483870967742,0.3571428571428571,0.6872710585594177,0.7185439467430115,0,0.6416666805744171,0.7194444611668587,0.0,0.2,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6158730345112937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818177,0.47979798913002014,0.47979798913002014,0,0.47979798913002014,0.644444465637207,0.0,0.0,0.0,0.0,0,0.025000000000000022,0.0,0
1133,1133,552,657,0.0,0.33407655239053047,0.0,0.3333333333333333,0.2857142857142857,0.6210317611694336,0.6589285731315613,0,0.7757936418056488,0.779166679829359,0.0,0.35714285714285715,0.0,0.2,0.0,0.13987572123604708,0.0,0.13953488372093023,0.23809523809523814,0.4841269850730896,0.5357142686843872,0,0.5334655940532684,0.47342996493629785,0.0,0.15,0.0,0.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.5,0.6746031641960144,0.6746031641960144,0,0.6746031641960144,0.7507936656475067,0.0,0.21428571428571427,0.0,0.12,0.0,0.0,0.0,0.0,0.18181818181818177,0.47979798913002014,0.47979798913002014,0,0.47979798913002014,0.644444465637207,0.0,0.0,0.0,0.0,0,0.15000000000000002,0.33333333333333337,0
1134,1134,560,657,0.4999999999999999,0.5188745216627709,0.5,0.5185185185185185,0.6666666666666667,0.7979797720909119,0.8787878751754761,0,0.7888889014720917,0.8393162488937378,0.5,0.5384615384615384,0.3333333333333333,0.35,0.5,0.4103913408340616,0.5,0.41025641025641024,0.6111111111111112,0.7224202752113342,0.7501782774925232,0,0.675000011920929,0.7637426978663394,0.5,0.42105263157894735,0.3333333333333333,0.25806451612903225,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.14285714285714285,0.0,0.14285714285714285,0.41666666666666663,0.7222222089767456,0.7777777910232544,0,0.7777777910232544,0.7253968417644501,0.0,0.14285714285714285,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.49040403962135315,0.49040403962135315,0,0.5082972645759583,0.5476190660681043,0.0,0.0,0.0,0.0,0,0.21666666666666667,0.33333333333333337,0
1135,1135,561,657,0.40824829046386296,0.4082482904638631,0.4,0.4,0.42105263157894735,0.7041910290718079,0.8225145936012268,0,0.5135802427927653,0.7439153591791788,0.5,0.5,0.25,0.25,0.5,0.5423261445466404,0.5,0.5405405405405406,0.6666666666666667,0.8116809129714966,0.8305128216743469,0,0.8145833313465118,0.8797385692596436,0.5,0.5882352941176471,0.3333333333333333,0.37037037037037035,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.35714285714285715,0.0,0.35714285714285715,0.5833333333333333,0.7592592835426331,0.8074074387550354,0,0.8074074387550354,0.7507936613900321,0.0,0.35714285714285715,0.0,0.21739130434782608,0.0,0.07692307692307693,0.0,0.07692307692307693,0.2727272727272727,0.5858585834503174,0.6272727251052856,0,0.6272727251052856,0.7008547186851501,0.0,0.07692307692307693,0.0,0.04,0,0.22499999999999998,0.33333333333333337,0
1136,1136,585,657,0.0,0.23904572186687872,0.0,0.23529411764705882,0.2777777777777778,0.6097883582115173,0.648809552192688,0,0.6948148409525553,0.7533333480358124,0.0,0.2857142857142857,0.0,0.13333333333333333,0.25,0.3590924232298039,0.25,0.358974358974359,0.6111111111111112,0.7224202752113342,0.7501782774925232,0,0.6291666626930237,0.766081879013463,0.25,0.3684210526315789,0.14285714285714285,0.21875,0.0,0.14907119849998599,0.0,0.14814814814814814,0.23076923076923073,0.5615384578704834,0.6053845882415771,0,0.5333333164453506,0.6888889074325562,0.0,0.16666666666666666,0.0,0.08,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.7592592835426331,0.8074074387550354,0,0.8074074387550354,0.7507936656475067,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.17541160386140586,0.0,0.17391304347826086,0.36363636363636365,0.5598484873771667,0.5598484873771667,0,0.5598484873771667,0.7333333492279053,0.0,0.2,0.0,0.09523809523809523,0,0.42500000000000004,0.0,0
1137,1137,590,657,0.0,0.2857142857142857,0.0,0.2857142857142857,0.25,0.5444444417953491,0.5899999737739563,0,0.7433333396911621,0.761904776096344,0.0,0.2857142857142857,0.0,0.16666666666666666,0.0,0.1556997888323046,0.0,0.1509433962264151,0.32258064516129037,0.5644075274467468,0.6079667806625366,0,0.6061904728412628,0.7003367163918235,0.0,0.2,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.15384615384615385,0.42414531111717224,0.42414531111717224,0,0.4583333432674408,0.6222222447395325,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.41666666666666663,0.6944444179534912,0.6944444179534912,0,0.6944444179534912,0.722222238779068,0.0,0.14285714285714285,0.0,0.07692307692307693,0.0,0.17541160386140586,0.0,0.17391304347826086,0.36363636363636365,0.5598484873771667,0.5598484873771667,0,0.5598484873771667,0.7333333492279053,0.0,0.2,0.0,0.09523809523809523,0,0.4666666666666667,0.0,0
